loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
18816,Kepler-240 c,Kepler-240,1,2,Transit,2014
18817,Kepler-240 c,Kepler-240,1,2,Transit,2014
18818,Kepler-240 c,Kepler-240,1,2,Transit,2014
18819,Kepler-240 c,Kepler-240,1,2,Transit,2014
18820,Kepler-241 b,Kepler-241,1,2,Transit,2014
18821,Kepler-241 b,Kepler-241,1,2,Transit,2014
18822,Kepler-241 b,Kepler-241,1,2,Transit,2014
18823,Kepler-241 b,Kepler-241,1,2,Transit,2014
18824,Kepler-241 b,Kepler-241,1,2,Transit,2014
18825,Kepler-241 b,Kepler-241,1,2,Transit,2014
18826,Kepler-241 b,Kepler-241,1,2,Transit,2014
18827,Kepler-241 b,Kepler-241,1,2,Transit,2014
18828,Kepler-241 b,Kepler-241,1,2,Transit,2014
18829,Kepler-241 b,Kepler-241,1,2,Transit,2014
18830,Kepler-241 c,Kepler-241,1,2,Transit,2014
18831,Kepler-241 c,Kepler-241,1,2,Transit,2014
18832,Kepler-241 c,Kepler-241,1,2,Transit,2014
18833,Kepler-241 c,Kepler-241,1,2,Transit,2014
18834,Kepler-241 c,Kepler-241,1,2,Transit,2014
18835,Kepler-241 c,Kepler-241,1,2,Transit,2014
18836,Kepler-241 c,Kepler-241,1,2,Transit,2014
18837,Kepler-241 c,Kepler-241,1,2,Transit,2014
18838,Kepler-241 c,Kepler-241,1,2,Transit,2014
18839,Kepler-241 c,Kepler-241,1,2,Transit,2014
18840,Kepler-242 b,Kepler-242,1,2,Transit,2014
18841,Kepler-242 b,Kepler-242,1,2,Transit,2014
18842,Kepler-242 b,Kepler-242,1,2,Transit,2014
18843,Kepler-242 b,Kepler-242,1,2,Transit,2014
18844,Kepler-242 b,Kepler-242,1,2,Transit,2014
18845,Kepler-242 b,Kepler-242,1,2,Transit,2014
18846,Kepler-242 b,Kepler-242,1,2,Transit,2014
18847,Kepler-242 b,Kepler-242,1,2,Transit,2014
18848,Kepler-242 b,Kepler-242,1,2,Transit,2014
18849,Kepler-242 b,Kepler-242,1,2,Transit,2014
18850,Kepler-242 b,Kepler-242,1,2,Transit,2014
18851,Kepler-242 c,Kepler-242,1,2,Transit,2014
18852,Kepler-242 c,Kepler-242,1,2,Transit,2014
18853,Kepler-242 c,Kepler-242,1,2,Transit,2014
18854,Kepler-242 c,Kepler-242,1,2,Transit,2014
18855,Kepler-242 c,Kepler-242,1,2,Transit,2014
18856,Kepler-242 c,Kepler-242,1,2,Transit,2014
18857,Kepler-242 c,Kepler-242,1,2,Transit,2014
18858,Kepler-242 c,Kepler-242,1,2,Transit,2014
18859,Kepler-242 c,Kepler-242,1,2,Transit,2014
18860,Kepler-242 c,Kepler-242,1,2,Transit,2014
18861,Kepler-242 c,Kepler-242,1,2,Transit,2014
18862,Kepler-243 b,Kepler-243,1,2,Transit,2014
18863,Kepler-243 b,Kepler-243,1,2,Transit,2014
18864,Kepler-243 b,Kepler-243,1,2,Transit,2014
18865,Kepler-243 b,Kepler-243,1,2,Transit,2014
18866,Kepler-243 b,Kepler-243,1,2,Transit,2014
18867,Kepler-243 b,Kepler-243,1,2,Transit,2014
18868,Kepler-243 b,Kepler-243,1,2,Transit,2014
18869,Kepler-243 b,Kepler-243,1,2,Transit,2014
18870,Kepler-243 b,Kepler-243,1,2,Transit,2014
18871,Kepler-243 b,Kepler-243,1,2,Transit,2014
18872,Kepler-243 b,Kepler-243,1,2,Transit,2014
18873,Kepler-243 c,Kepler-243,1,2,Transit,2014
18874,Kepler-243 c,Kepler-243,1,2,Transit,2014
18875,Kepler-243 c,Kepler-243,1,2,Transit,2014
18876,Kepler-243 c,Kepler-243,1,2,Transit,2014
18877,Kepler-243 c,Kepler-243,1,2,Transit,2014
18878,Kepler-243 c,Kepler-243,1,2,Transit,2014
18879,Kepler-243 c,Kepler-243,1,2,Transit,2014
18880,Kepler-243 c,Kepler-243,1,2,Transit,2014
18881,Kepler-243 c,Kepler-243,1,2,Transit,2014
18882,Kepler-243 c,Kepler-243,1,2,Transit,2014
18883,Kepler-243 c,Kepler-243,1,2,Transit,2014
18884,Kepler-244 b,Kepler-244,1,3,Transit,2014
18885,Kepler-244 b,Kepler-244,1,3,Transit,2014
18886,Kepler-244 b,Kepler-244,1,3,Transit,2014
18887,Kepler-244 b,Kepler-244,1,3,Transit,2014
18888,Kepler-244 b,Kepler-244,1,3,Transit,2014
18889,Kepler-244 b,Kepler-244,1,3,Transit,2014
18890,Kepler-244 b,Kepler-244,1,3,Transit,2014
18891,Kepler-244 b,Kepler-244,1,3,Transit,2014
18892,Kepler-244 b,Kepler-244,1,3,Transit,2014
18893,Kepler-244 b,Kepler-244,1,3,Transit,2014
18894,Kepler-244 b,Kepler-244,1,3,Transit,2014
18895,Kepler-244 c,Kepler-244,1,3,Transit,2014
18896,Kepler-244 c,Kepler-244,1,3,Transit,2014
18897,Kepler-244 c,Kepler-244,1,3,Transit,2014
18898,Kepler-244 c,Kepler-244,1,3,Transit,2014
18899,Kepler-244 c,Kepler-244,1,3,Transit,2014
18900,Kepler-244 c,Kepler-244,1,3,Transit,2014
18901,Kepler-244 c,Kepler-244,1,3,Transit,2014
18902,Kepler-244 c,Kepler-244,1,3,Transit,2014
18903,Kepler-244 c,Kepler-244,1,3,Transit,2014
18904,Kepler-244 c,Kepler-244,1,3,Transit,2014
18905,Kepler-244 c,Kepler-244,1,3,Transit,2014
18906,Kepler-244 c,Kepler-244,1,3,Transit,2014
18907,Kepler-244 d,Kepler-244,1,3,Transit,2014
18908,Kepler-244 d,Kepler-244,1,3,Transit,2014
18909,Kepler-244 d,Kepler-244,1,3,Transit,2014
18910,Kepler-244 d,Kepler-244,1,3,Transit,2014
18911,Kepler-244 d,Kepler-244,1,3,Transit,2014
18912,Kepler-244 d,Kepler-244,1,3,Transit,2014
18913,Kepler-244 d,Kepler-244,1,3,Transit,2014
18914,Kepler-244 d,Kepler-244,1,3,Transit,2014
18915,Kepler-244 d,Kepler-244,1,3,Transit,2014
18916,Kepler-244 d,Kepler-244,1,3,Transit,2014
18917,Kepler-244 d,Kepler-244,1,3,Transit,2014
18918,Kepler-244 d,Kepler-244,1,3,Transit,2014
18919,Kepler-245 b,Kepler-245,1,4,Transit,2014
18920,Kepler-245 b,Kepler-245,1,4,Transit,2014
18921,Kepler-245 b,Kepler-245,1,4,Transit,2014
18922,Kepler-245 b,Kepler-245,1,4,Transit,2014
18923,Kepler-245 b,Kepler-245,1,4,Transit,2014
18924,Kepler-245 b,Kepler-245,1,4,Transit,2014
18925,Kepler-245 b,Kepler-245,1,4,Transit,2014
18926,Kepler-245 b,Kepler-245,1,4,Transit,2014
18927,Kepler-245 b,Kepler-245,1,4,Transit,2014
18928,Kepler-245 b,Kepler-245,1,4,Transit,2014
18929,Kepler-245 b,Kepler-245,1,4,Transit,2014
18930,Kepler-245 c,Kepler-245,1,4,Transit,2014
18931,Kepler-245 c,Kepler-245,1,4,Transit,2014
18932,Kepler-245 c,Kepler-245,1,4,Transit,2014
18933,Kepler-245 c,Kepler-245,1,4,Transit,2014
18934,Kepler-245 c,Kepler-245,1,4,Transit,2014
18935,Kepler-245 c,Kepler-245,1,4,Transit,2014
18936,Kepler-245 c,Kepler-245,1,4,Transit,2014
18937,Kepler-245 c,Kepler-245,1,4,Transit,2014
18938,Kepler-245 c,Kepler-245,1,4,Transit,2014
18939,Kepler-245 c,Kepler-245,1,4,Transit,2014
18940,Kepler-245 c,Kepler-245,1,4,Transit,2014
18941,Kepler-245 c,Kepler-245,1,4,Transit,2014
18942,Kepler-245 d,Kepler-245,1,4,Transit,2014
18943,Kepler-245 d,Kepler-245,1,4,Transit,2014
18944,Kepler-245 d,Kepler-245,1,4,Transit,2014
18945,Kepler-245 d,Kepler-245,1,4,Transit,2014
18946,Kepler-245 d,Kepler-245,1,4,Transit,2014
18947,Kepler-245 d,Kepler-245,1,4,Transit,2014
18948,Kepler-245 d,Kepler-245,1,4,Transit,2014
18949,Kepler-245 d,Kepler-245,1,4,Transit,2014
18950,Kepler-245 d,Kepler-245,1,4,Transit,2014
18951,Kepler-245 d,Kepler-245,1,4,Transit,2014
18952,Kepler-245 d,Kepler-245,1,4,Transit,2014
18953,Kepler-245 e,Kepler-245,1,4,Transit,2016
18954,Kepler-245 e,Kepler-245,1,4,Transit,2016
18955,Kepler-245 e,Kepler-245,1,4,Transit,2016
18956,Kepler-245 e,Kepler-245,1,4,Transit,2016
18957,Kepler-245 e,Kepler-245,1,4,Transit,2016
18958,Kepler-245 e,Kepler-245,1,4,Transit,2016
18959,Kepler-245 e,Kepler-245,1,4,Transit,2016
18960,Kepler-245 e,Kepler-245,1,4,Transit,2016
18961,Kepler-245 e,Kepler-245,1,4,Transit,2016
18962,Kepler-246 b,Kepler-246,1,2,Transit,2014
18963,Kepler-246 b,Kepler-246,1,2,Transit,2014
18964,Kepler-246 b,Kepler-246,1,2,Transit,2014
18965,Kepler-246 b,Kepler-246,1,2,Transit,2014
18966,Kepler-246 b,Kepler-246,1,2,Transit,2014
18967,Kepler-246 b,Kepler-246,1,2,Transit,2014
18968,Kepler-246 b,Kepler-246,1,2,Transit,2014
18969,Kepler-246 b,Kepler-246,1,2,Transit,2014
18970,Kepler-246 b,Kepler-246,1,2,Transit,2014
18971,Kepler-246 b,Kepler-246,1,2,Transit,2014
18972,Kepler-246 b,Kepler-246,1,2,Transit,2014
18973,Kepler-246 c,Kepler-246,1,2,Transit,2014
18974,Kepler-246 c,Kepler-246,1,2,Transit,2014
18975,Kepler-246 c,Kepler-246,1,2,Transit,2014
18976,Kepler-246 c,Kepler-246,1,2,Transit,2014
18977,Kepler-246 c,Kepler-246,1,2,Transit,2014
18978,Kepler-246 c,Kepler-246,1,2,Transit,2014
18979,Kepler-246 c,Kepler-246,1,2,Transit,2014
18980,Kepler-246 c,Kepler-246,1,2,Transit,2014
18981,Kepler-246 c,Kepler-246,1,2,Transit,2014
18982,Kepler-246 c,Kepler-246,1,2,Transit,2014
18983,Kepler-246 c,Kepler-246,1,2,Transit,2014
18984,Kepler-247 b,Kepler-247,1,3,Transit,2014
18985,Kepler-247 b,Kepler-247,1,3,Transit,2014
18986,Kepler-247 b,Kepler-247,1,3,Transit,2014
18987,Kepler-247 b,Kepler-247,1,3,Transit,2014
18988,Kepler-247 b,Kepler-247,1,3,Transit,2014
18989,Kepler-247 b,Kepler-247,1,3,Transit,2014
18990,Kepler-247 b,Kepler-247,1,3,Transit,2014
18991,Kepler-247 b,Kepler-247,1,3,Transit,2014
18992,Kepler-247 b,Kepler-247,1,3,Transit,2014
18993,Kepler-247 b,Kepler-247,1,3,Transit,2014
18994,Kepler-247 b,Kepler-247,1,3,Transit,2014
18995,Kepler-247 c,Kepler-247,1,3,Transit,2014
18996,Kepler-247 c,Kepler-247,1,3,Transit,2014
18997,Kepler-247 c,Kepler-247,1,3,Transit,2014
18998,Kepler-247 c,Kepler-247,1,3,Transit,2014
18999,Kepler-247 c,Kepler-247,1,3,Transit,2014
19000,Kepler-247 c,Kepler-247,1,3,Transit,2014
19001,Kepler-247 c,Kepler-247,1,3,Transit,2014
19002,Kepler-247 c,Kepler-247,1,3,Transit,2014
19003,Kepler-247 c,Kepler-247,1,3,Transit,2014
19004,Kepler-247 c,Kepler-247,1,3,Transit,2014
19005,Kepler-247 c,Kepler-247,1,3,Transit,2014
19006,Kepler-247 d,Kepler-247,1,3,Transit,2014
19007,Kepler-247 d,Kepler-247,1,3,Transit,2014
19008,Kepler-247 d,Kepler-247,1,3,Transit,2014
19009,Kepler-247 d,Kepler-247,1,3,Transit,2014
19010,Kepler-247 d,Kepler-247,1,3,Transit,2014
19011,Kepler-247 d,Kepler-247,1,3,Transit,2014
19012,Kepler-247 d,Kepler-247,1,3,Transit,2014
19013,Kepler-247 d,Kepler-247,1,3,Transit,2014
19014,Kepler-247 d,Kepler-247,1,3,Transit,2014
19015,Kepler-247 d,Kepler-247,1,3,Transit,2014
19016,Kepler-248 b,Kepler-248,1,2,Transit,2014
19017,Kepler-248 b,Kepler-248,1,2,Transit,2014
19018,Kepler-248 b,Kepler-248,1,2,Transit,2014
19019,Kepler-248 b,Kepler-248,1,2,Transit,2014
19020,Kepler-248 b,Kepler-248,1,2,Transit,2014
19021,Kepler-248 b,Kepler-248,1,2,Transit,2014
19022,Kepler-248 b,Kepler-248,1,2,Transit,2014
19023,Kepler-248 b,Kepler-248,1,2,Transit,2014
19024,Kepler-248 b,Kepler-248,1,2,Transit,2014
19025,Kepler-248 b,Kepler-248,1,2,Transit,2014
19026,Kepler-248 b,Kepler-248,1,2,Transit,2014
19027,Kepler-248 c,Kepler-248,1,2,Transit,2014
19028,Kepler-248 c,Kepler-248,1,2,Transit,2014
19029,Kepler-248 c,Kepler-248,1,2,Transit,2014
19030,Kepler-248 c,Kepler-248,1,2,Transit,2014
19031,Kepler-248 c,Kepler-248,1,2,Transit,2014
19032,Kepler-248 c,Kepler-248,1,2,Transit,2014
19033,Kepler-248 c,Kepler-248,1,2,Transit,2014
19034,Kepler-248 c,Kepler-248,1,2,Transit,2014
19035,Kepler-248 c,Kepler-248,1,2,Transit,2014
19036,Kepler-248 c,Kepler-248,1,2,Transit,2014
19037,Kepler-248 c,Kepler-248,1,2,Transit,2014
19038,Kepler-249 b,Kepler-249,1,3,Transit,2014
19039,Kepler-249 b,Kepler-249,1,3,Transit,2014
19040,Kepler-249 b,Kepler-249,1,3,Transit,2014
19041,Kepler-249 b,Kepler-249,1,3,Transit,2014
19042,Kepler-249 b,Kepler-249,1,3,Transit,2014
19043,Kepler-249 b,Kepler-249,1,3,Transit,2014
19044,Kepler-249 b,Kepler-249,1,3,Transit,2014
19045,Kepler-249 b,Kepler-249,1,3,Transit,2014
19046,Kepler-249 b,Kepler-249,1,3,Transit,2014
19047,Kepler-249 b,Kepler-249,1,3,Transit,2014
19048,Kepler-249 b,Kepler-249,1,3,Transit,2014
19049,Kepler-249 b,Kepler-249,1,3,Transit,2014
19050,Kepler-249 b,Kepler-249,1,3,Transit,2014
19051,Kepler-249 b,Kepler-249,1,3,Transit,2014
19052,Kepler-249 b,Kepler-249,1,3,Transit,2014
19053,Kepler-249 c,Kepler-249,1,3,Transit,2014
19054,Kepler-249 c,Kepler-249,1,3,Transit,2014
19055,Kepler-249 c,Kepler-249,1,3,Transit,2014
19056,Kepler-249 c,Kepler-249,1,3,Transit,2014
19057,Kepler-249 c,Kepler-249,1,3,Transit,2014
19058,Kepler-249 c,Kepler-249,1,3,Transit,2014
19059,Kepler-249 c,Kepler-249,1,3,Transit,2014
19060,Kepler-249 c,Kepler-249,1,3,Transit,2014
19061,Kepler-249 c,Kepler-249,1,3,Transit,2014
19062,Kepler-249 c,Kepler-249,1,3,Transit,2014
19063,Kepler-249 c,Kepler-249,1,3,Transit,2014
19064,Kepler-249 c,Kepler-249,1,3,Transit,2014
19065,Kepler-249 c,Kepler-249,1,3,Transit,2014
19066,Kepler-249 c,Kepler-249,1,3,Transit,2014
19067,Kepler-249 c,Kepler-249,1,3,Transit,2014
19068,Kepler-249 d,Kepler-249,1,3,Transit,2014
19069,Kepler-249 d,Kepler-249,1,3,Transit,2014
19070,Kepler-249 d,Kepler-249,1,3,Transit,2014
19071,Kepler-249 d,Kepler-249,1,3,Transit,2014
19072,Kepler-249 d,Kepler-249,1,3,Transit,2014
19073,Kepler-249 d,Kepler-249,1,3,Transit,2014
19074,Kepler-249 d,Kepler-249,1,3,Transit,2014
19075,Kepler-249 d,Kepler-249,1,3,Transit,2014
19076,Kepler-249 d,Kepler-249,1,3,Transit,2014
19077,Kepler-249 d,Kepler-249,1,3,Transit,2014
19078,Kepler-249 d,Kepler-249,1,3,Transit,2014
19079,Kepler-249 d,Kepler-249,1,3,Transit,2014
19080,Kepler-249 d,Kepler-249,1,3,Transit,2014
19081,Kepler-249 d,Kepler-249,1,3,Transit,2014
19082,Kepler-249 d,Kepler-249,1,3,Transit,2014
19083,Kepler-25 b,Kepler-25,2,3,Transit,2011
19084,Kepler-25 b,Kepler-25,2,3,Transit,2011
19085,Kepler-25 b,Kepler-25,2,3,Transit,2011
19086,Kepler-25 b,Kepler-25,2,3,Transit,2011
19087,Kepler-25 b,Kepler-25,2,3,Transit,2011
19088,Kepler-25 b,Kepler-25,2,3,Transit,2011
19089,Kepler-25 b,Kepler-25,2,3,Transit,2011
19090,Kepler-25 b,Kepler-25,2,3,Transit,2011
19091,Kepler-25 b,Kepler-25,2,3,Transit,2011
19092,Kepler-25 b,Kepler-25,2,3,Transit,2011
19093,Kepler-25 b,Kepler-25,2,3,Transit,2011
19094,Kepler-25 b,Kepler-25,2,3,Transit,2011
19095,Kepler-25 b,Kepler-25,2,3,Transit,2011
19096,Kepler-25 b,Kepler-25,2,3,Transit,2011
19097,Kepler-25 b,Kepler-25,2,3,Transit,2011
19098,Kepler-25 b,Kepler-25,2,3,Transit,2011
19099,Kepler-25 c,Kepler-25,2,3,Transit,2011
19100,Kepler-25 c,Kepler-25,2,3,Transit,2011
19101,Kepler-25 c,Kepler-25,2,3,Transit,2011
19102,Kepler-25 c,Kepler-25,2,3,Transit,2011
19103,Kepler-25 c,Kepler-25,2,3,Transit,2011
19104,Kepler-25 c,Kepler-25,2,3,Transit,2011
19105,Kepler-25 c,Kepler-25,2,3,Transit,2011
19106,Kepler-25 c,Kepler-25,2,3,Transit,2011
19107,Kepler-25 c,Kepler-25,2,3,Transit,2011
19108,Kepler-25 c,Kepler-25,2,3,Transit,2011
19109,Kepler-25 c,Kepler-25,2,3,Transit,2011
19110,Kepler-25 c,Kepler-25,2,3,Transit,2011
19111,Kepler-25 c,Kepler-25,2,3,Transit,2011
19112,Kepler-25 c,Kepler-25,2,3,Transit,2011
19113,Kepler-25 c,Kepler-25,2,3,Transit,2011
19114,Kepler-25 c,Kepler-25,2,3,Transit,2011
19115,Kepler-25 c,Kepler-25,2,3,Transit,2011
19116,Kepler-25 d,Kepler-25,2,3,Radial Velocity,2014
19117,Kepler-25 d,Kepler-25,2,3,Radial Velocity,2014
19118,Kepler-250 b,Kepler-250,1,3,Transit,2014
19119,Kepler-250 b,Kepler-250,1,3,Transit,2014
19120,Kepler-250 b,Kepler-250,1,3,Transit,2014
19121,Kepler-250 b,Kepler-250,1,3,Transit,2014
19122,Kepler-250 b,Kepler-250,1,3,Transit,2014
19123,Kepler-250 b,Kepler-250,1,3,Transit,2014
19124,Kepler-250 b,Kepler-250,1,3,Transit,2014
19125,Kepler-250 b,Kepler-250,1,3,Transit,2014
19126,Kepler-250 b,Kepler-250,1,3,Transit,2014
19127,Kepler-250 b,Kepler-250,1,3,Transit,2014
19128,Kepler-250 c,Kepler-250,1,3,Transit,2014
19129,Kepler-250 c,Kepler-250,1,3,Transit,2014
19130,Kepler-250 c,Kepler-250,1,3,Transit,2014
19131,Kepler-250 c,Kepler-250,1,3,Transit,2014
19132,Kepler-250 c,Kepler-250,1,3,Transit,2014
19133,Kepler-250 c,Kepler-250,1,3,Transit,2014
19134,Kepler-250 c,Kepler-250,1,3,Transit,2014
19135,Kepler-250 c,Kepler-250,1,3,Transit,2014
19136,Kepler-250 c,Kepler-250,1,3,Transit,2014
19137,Kepler-250 c,Kepler-250,1,3,Transit,2014
19138,Kepler-250 c,Kepler-250,1,3,Transit,2014
19139,Kepler-250 d,Kepler-250,1,3,Transit,2014
19140,Kepler-250 d,Kepler-250,1,3,Transit,2014
19141,Kepler-250 d,Kepler-250,1,3,Transit,2014
19142,Kepler-250 d,Kepler-250,1,3,Transit,2014
19143,Kepler-250 d,Kepler-250,1,3,Transit,2014
19144,Kepler-250 d,Kepler-250,1,3,Transit,2014
19145,Kepler-250 d,Kepler-250,1,3,Transit,2014
19146,Kepler-250 d,Kepler-250,1,3,Transit,2014
19147,Kepler-250 d,Kepler-250,1,3,Transit,2014
19148,Kepler-250 d,Kepler-250,1,3,Transit,2014
19149,Kepler-250 d,Kepler-250,1,3,Transit,2014
19150,Kepler-251 b,Kepler-251,1,4,Transit,2014
19151,Kepler-251 b,Kepler-251,1,4,Transit,2014
19152,Kepler-251 b,Kepler-251,1,4,Transit,2014
19153,Kepler-251 b,Kepler-251,1,4,Transit,2014
19154,Kepler-251 b,Kepler-251,1,4,Transit,2014
19155,Kepler-251 b,Kepler-251,1,4,Transit,2014
19156,Kepler-251 b,Kepler-251,1,4,Transit,2014
19157,Kepler-251 b,Kepler-251,1,4,Transit,2014
19158,Kepler-251 b,Kepler-251,1,4,Transit,2014
19159,Kepler-251 b,Kepler-251,1,4,Transit,2014
19160,Kepler-251 c,Kepler-251,1,4,Transit,2014
19161,Kepler-251 c,Kepler-251,1,4,Transit,2014
19162,Kepler-251 c,Kepler-251,1,4,Transit,2014
19163,Kepler-251 c,Kepler-251,1,4,Transit,2014
19164,Kepler-251 c,Kepler-251,1,4,Transit,2014
19165,Kepler-251 c,Kepler-251,1,4,Transit,2014
19166,Kepler-251 c,Kepler-251,1,4,Transit,2014
19167,Kepler-251 c,Kepler-251,1,4,Transit,2014
19168,Kepler-251 c,Kepler-251,1,4,Transit,2014
19169,Kepler-251 c,Kepler-251,1,4,Transit,2014
19170,Kepler-251 c,Kepler-251,1,4,Transit,2014
19171,Kepler-251 d,Kepler-251,1,4,Transit,2014
19172,Kepler-251 d,Kepler-251,1,4,Transit,2014
19173,Kepler-251 d,Kepler-251,1,4,Transit,2014
19174,Kepler-251 d,Kepler-251,1,4,Transit,2014
19175,Kepler-251 d,Kepler-251,1,4,Transit,2014
19176,Kepler-251 d,Kepler-251,1,4,Transit,2014
19177,Kepler-251 d,Kepler-251,1,4,Transit,2014
19178,Kepler-251 d,Kepler-251,1,4,Transit,2014
19179,Kepler-251 d,Kepler-251,1,4,Transit,2014
19180,Kepler-251 d,Kepler-251,1,4,Transit,2014
19181,Kepler-251 d,Kepler-251,1,4,Transit,2014
19182,Kepler-251 e,Kepler-251,1,4,Transit,2014
19183,Kepler-251 e,Kepler-251,1,4,Transit,2014
19184,Kepler-251 e,Kepler-251,1,4,Transit,2014
19185,Kepler-251 e,Kepler-251,1,4,Transit,2014
19186,Kepler-251 e,Kepler-251,1,4,Transit,2014
19187,Kepler-251 e,Kepler-251,1,4,Transit,2014
19188,Kepler-251 e,Kepler-251,1,4,Transit,2014
19189,Kepler-251 e,Kepler-251,1,4,Transit,2014
19190,Kepler-251 e,Kepler-251,1,4,Transit,2014
19191,Kepler-251 e,Kepler-251,1,4,Transit,2014
19192,Kepler-252 b,Kepler-252,1,2,Transit,2014
19193,Kepler-252 b,Kepler-252,1,2,Transit,2014
19194,Kepler-252 b,Kepler-252,1,2,Transit,2014
19195,Kepler-252 b,Kepler-252,1,2,Transit,2014
19196,Kepler-252 b,Kepler-252,1,2,Transit,2014
19197,Kepler-252 b,Kepler-252,1,2,Transit,2014
19198,Kepler-252 b,Kepler-252,1,2,Transit,2014
19199,Kepler-252 b,Kepler-252,1,2,Transit,2014
19200,Kepler-252 b,Kepler-252,1,2,Transit,2014
19201,Kepler-252 b,Kepler-252,1,2,Transit,2014
19202,Kepler-252 b,Kepler-252,1,2,Transit,2014
19203,Kepler-252 c,Kepler-252,1,2,Transit,2014
19204,Kepler-252 c,Kepler-252,1,2,Transit,2014
19205,Kepler-252 c,Kepler-252,1,2,Transit,2014
19206,Kepler-252 c,Kepler-252,1,2,Transit,2014
19207,Kepler-252 c,Kepler-252,1,2,Transit,2014
19208,Kepler-252 c,Kepler-252,1,2,Transit,2014
19209,Kepler-252 c,Kepler-252,1,2,Transit,2014
19210,Kepler-252 c,Kepler-252,1,2,Transit,2014
19211,Kepler-252 c,Kepler-252,1,2,Transit,2014
19212,Kepler-252 c,Kepler-252,1,2,Transit,2014
19213,Kepler-252 c,Kepler-252,1,2,Transit,2014
19214,Kepler-252 c,Kepler-252,1,2,Transit,2014
19215,Kepler-253 b,Kepler-253,1,3,Transit,2014
19216,Kepler-253 b,Kepler-253,1,3,Transit,2014
19217,Kepler-253 b,Kepler-253,1,3,Transit,2014
19218,Kepler-253 b,Kepler-253,1,3,Transit,2014
19219,Kepler-253 b,Kepler-253,1,3,Transit,2014
19220,Kepler-253 b,Kepler-253,1,3,Transit,2014
19221,Kepler-253 b,Kepler-253,1,3,Transit,2014
19222,Kepler-253 b,Kepler-253,1,3,Transit,2014
19223,Kepler-253 b,Kepler-253,1,3,Transit,2014
19224,Kepler-253 b,Kepler-253,1,3,Transit,2014
19225,Kepler-253 c,Kepler-253,1,3,Transit,2014
19226,Kepler-253 c,Kepler-253,1,3,Transit,2014
19227,Kepler-253 c,Kepler-253,1,3,Transit,2014
19228,Kepler-253 c,Kepler-253,1,3,Transit,2014
19229,Kepler-253 c,Kepler-253,1,3,Transit,2014
19230,Kepler-253 c,Kepler-253,1,3,Transit,2014
19231,Kepler-253 c,Kepler-253,1,3,Transit,2014
19232,Kepler-253 c,Kepler-253,1,3,Transit,2014
19233,Kepler-253 c,Kepler-253,1,3,Transit,2014
19234,Kepler-253 c,Kepler-253,1,3,Transit,2014
19235,Kepler-253 c,Kepler-253,1,3,Transit,2014
19236,Kepler-253 d,Kepler-253,1,3,Transit,2014
19237,Kepler-253 d,Kepler-253,1,3,Transit,2014
19238,Kepler-253 d,Kepler-253,1,3,Transit,2014
19239,Kepler-253 d,Kepler-253,1,3,Transit,2014
19240,Kepler-253 d,Kepler-253,1,3,Transit,2014
19241,Kepler-253 d,Kepler-253,1,3,Transit,2014
19242,Kepler-253 d,Kepler-253,1,3,Transit,2014
19243,Kepler-253 d,Kepler-253,1,3,Transit,2014
19244,Kepler-253 d,Kepler-253,1,3,Transit,2014
19245,Kepler-253 d,Kepler-253,1,3,Transit,2014
19246,Kepler-253 d,Kepler-253,1,3,Transit,2014
19247,Kepler-254 b,Kepler-254,1,3,Transit,2014
19248,Kepler-254 b,Kepler-254,1,3,Transit,2014
19249,Kepler-254 b,Kepler-254,1,3,Transit,2014
19250,Kepler-254 b,Kepler-254,1,3,Transit,2014
19251,Kepler-254 b,Kepler-254,1,3,Transit,2014
19252,Kepler-254 b,Kepler-254,1,3,Transit,2014
19253,Kepler-254 b,Kepler-254,1,3,Transit,2014
19254,Kepler-254 b,Kepler-254,1,3,Transit,2014
19255,Kepler-254 b,Kepler-254,1,3,Transit,2014
19256,Kepler-254 b,Kepler-254,1,3,Transit,2014
19257,Kepler-254 b,Kepler-254,1,3,Transit,2014
19258,Kepler-254 c,Kepler-254,1,3,Transit,2014
19259,Kepler-254 c,Kepler-254,1,3,Transit,2014
19260,Kepler-254 c,Kepler-254,1,3,Transit,2014
19261,Kepler-254 c,Kepler-254,1,3,Transit,2014
19262,Kepler-254 c,Kepler-254,1,3,Transit,2014
19263,Kepler-254 c,Kepler-254,1,3,Transit,2014
19264,Kepler-254 c,Kepler-254,1,3,Transit,2014
19265,Kepler-254 c,Kepler-254,1,3,Transit,2014
19266,Kepler-254 c,Kepler-254,1,3,Transit,2014
19267,Kepler-254 c,Kepler-254,1,3,Transit,2014
19268,Kepler-254 c,Kepler-254,1,3,Transit,2014
19269,Kepler-254 c,Kepler-254,1,3,Transit,2014
19270,Kepler-254 d,Kepler-254,1,3,Transit,2014
19271,Kepler-254 d,Kepler-254,1,3,Transit,2014
19272,Kepler-254 d,Kepler-254,1,3,Transit,2014
19273,Kepler-254 d,Kepler-254,1,3,Transit,2014
19274,Kepler-254 d,Kepler-254,1,3,Transit,2014
19275,Kepler-254 d,Kepler-254,1,3,Transit,2014
19276,Kepler-254 d,Kepler-254,1,3,Transit,2014
19277,Kepler-254 d,Kepler-254,1,3,Transit,2014
19278,Kepler-254 d,Kepler-254,1,3,Transit,2014
19279,Kepler-254 d,Kepler-254,1,3,Transit,2014
19280,Kepler-254 d,Kepler-254,1,3,Transit,2014
